92-U-238(n,elastic) ENDF/B-VII.1
9732.06,16.3338
9733.31,14.6423
9735.95,12.7455
9739.18,11.0372
9739.39,11.0231
9740.07,11.4435
9740.59,12.5879
9741.09,14.6458
9741.64,18.1231
9742.8,26.6617
9743.37,29.0134
9743.66,29.3221
9744.13,28.5546
9744.97,24.585
9746.0,19.1832
9746.76,16.6712
9747.69,15.1042
9748.89,14.1879
9750.92,13.4663
9757.86,12.4497
9761.41,12.2306
9766.6,12.8079
9767.93,13.1135
9769.47,12.5727
9771.33,11.8178
9771.79,11.8038
9772.69,12.1074
9773.59,13.1095
9775.33,16.3206
9775.87,16.6509
9776.62,16.0165
9778.43,12.5871
9779.34,11.7178
9780.19,11.4211
9783.94,11.2323
9786.98,11.4423
9792.62,10.8068
9798.79,10.1687
9799.8,10.5191
9800.61,11.551
9802.26,14.7915
9802.95,15.2144
9803.52,14.879
9805.25,12.542
9806.67,11.5764
9809.45,11.0798
9814.99,10.6844
9816.9,10.7244
9826.87,10.059
9830.36,9.62213
9831.42,9.94738
9832.16,10.7475
9833.81,13.3232
9834.45,13.6312
9835.4,12.9861
9836.74,11.439
9838.22,10.5636
9843.52,9.76577
9848.86,9.10547
9850.09,9.34333
9852.14,10.389
9852.34,10.4028
9853.42,10.0026
9855.58,8.63534
9857.68,7.90183
9861.0,7.10356
9862.14,6.29809
9863.21,5.40398
9863.65,5.26515
9863.94,5.36793
9864.24,5.71118
9864.55,6.45702
9864.84,7.56481
9865.12,9.20945
9865.42,11.6219
9865.73,15.0982
9866.06,20.0225
9866.46,27.4959
9867.0,40.4918
9867.94,64.3875
9868.5,74.1067
9869.0,77.2853
9869.46,75.0502
9870.03,66.8798
9871.31,41.9246
9871.88,33.5527
9872.45,27.7146
9873.01,23.9521
9873.62,21.3125
9874.61,18.8516
9875.93,17.0345
9878.11,15.5756
9881.51,14.3796
9884.15,13.3714
9887.93,12.7479
9889.83,12.6268
9891.04,12.6394
9899.19,11.6835
9901.41,11.5479
9902.64,11.7789
9903.83,12.6907
9905.37,14.0634
9905.75,14.1413
9906.84,13.6127
9908.79,12.0398
9909.62,11.7167
9916.08,11.1027
9926.87,10.3948
9931.23,9.64525
9932.05,9.95342
9932.68,10.837
9933.33,12.533
9934.69,16.9362
9935.25,17.826
9935.47,17.8923
9936.06,17.349
9937.93,13.2494
9938.94,12.1056
9940.43,11.5976
9943.44,11.0142
9951.94,9.34393
9953.96,8.7497
9954.65,9.03369
9955.15,9.85641
9955.59,11.3096
9956.07,13.7235
9956.69,18.2103
9957.6,25.0005
9958.16,27.4334
9958.5,27.8275
9958.94,27.1248
9959.73,23.5303
9960.69,18.5395
9961.28,16.4708
9962.07,14.8831
9964.13,12.8961
9965.43,12.0769
9966.39,11.7451
9974.55,10.6824
9980.12,9.94701
9982.28,9.34419
9982.83,9.5829
9983.39,10.3965
9983.9,11.8564
9984.56,14.7534
9985.65,20.1782
9986.23,21.7169
9986.46,21.881
9986.96,21.3773
9987.71,19.0881
9988.78,15.3009
9989.34,13.9483
9990.08,12.849
9991.13,12.119
9994.1,11.4066
9997.19,11.1281
9999.09,11.4391
10001.5,12.7435
10001.7,12.7568
10002.7,12.3714
10004.5,11.051
10006.3,10.6722
10006.6,10.6681
10008.6,10.966
10010.7,11.6544
10012.1,11.4333
10012.9,11.6784
10013.5,12.3779
10015.1,15.0628
10015.6,15.3085
10016.2,14.9156
10018.0,11.6408
10018.8,10.6367
10019.7,10.2056
10024.1,9.87097
10024.7,9.86605
10026.7,10.2149
10028.6,10.7528
10029.8,10.3942
10031.5,9.6907
10036.8,9.19788
10046.6,8.2495
10050.0,7.57888
10051.6,7.19412
10051.9,7.1852
10052.6,7.43935
10053.3,8.19006
10054.0,9.55069
10055.3,12.5444
10056.0,13.3314
10056.2,13.377
10056.9,12.9723
10057.8,11.376
10059.7,6.74532
10060.3,5.80418
10060.7,5.4925
10060.8,5.47657
10061.0,5.62417
10061.3,6.14144
10061.6,7.08608
10061.9,8.54061
10062.1,10.6236
10062.4,13.7776
10062.8,18.3322
10063.2,25.9773
10064.4,50.4642
10064.9,57.5757
10065.3,59.8992
10065.4,59.901
10065.8,57.9218
10066.4,51.0343
10067.6,33.0131
10068.1,26.8905
10068.6,22.6832
10069.1,19.9874
10069.6,18.4433
10070.7,16.7676
10072.4,14.5105
10073.9,12.4519
10075.7,10.8842
10078.7,8.82847
10078.9,8.78181
10079.3,8.93925
10079.7,9.42357
10080.0,10.3705
10080.4,11.9051
10080.8,14.4968
10081.3,18.8921
10082.4,30.2107
10083.0,33.5491
10083.3,34.3045
10083.7,33.586
10084.3,30.2508
10085.6,20.725
10086.1,17.9249
10086.8,15.4931
10087.7,13.8461
10089.2,12.5918
10093.7,10.7421
10098.3,9.08857
10100.6,7.7356
10102.0,6.80515
10102.3,6.77185
10102.6,6.99983
10102.9,7.43834
10103.2,8.45742
10103.6,10.075
10103.9,12.3267
10104.2,15.465
10104.5,20.0859
10105.1,29.3303
10105.9,43.4888
10106.4,49.3493
10106.9,51.2068
10107.4,49.6082
10108.0,43.1633
10109.2,29.4329
10109.8,23.9484
10110.3,20.8909
10110.9,18.2081
10111.7,16.4637
10113.2,14.8065
10115.9,13.4146
10121.2,12.0864
10125.8,11.6025
10128.8,11.0396
10130.4,11.0839
10132.2,10.7495
10136.4,9.03141
10136.6,9.00936
10137.2,9.20246
10137.6,9.68746
10138.0,10.6638
10138.5,12.3148
10139.1,15.7872
10140.1,21.9708
10140.7,23.8525
10141.0,24.144
10141.5,23.4289
10142.4,20.1332
10143.3,16.0259
10144.0,14.0527
10144.8,12.6662
10145.8,11.7815
10147.5,11.277
10147.7,11.2765
10149.7,11.6026
10151.1,11.1442
10153.4,9.59082
10156.7,7.90994
10158.1,6.98451
10158.5,6.86389
10158.9,7.03275
10159.3,7.51177
10159.6,8.44864
10159.9,9.99924
10160.2,12.3056
10160.6,15.7787
10161.0,21.0559
10162.3,41.8866
10162.8,47.5124
10163.3,49.1457
10163.8,47.5351
10164.4,41.3031
10165.5,29.0751
10166.1,24.1097
10166.7,20.5587
10167.4,18.161
10168.5,16.4433
10169.7,15.6323
10170.0,15.6311
10172.1,16.6002
10173.0,15.9582
10174.9,13.2764
10176.2,12.3661
10181.7,11.3946
10184.4,11.1388
10186.6,11.3799
10188.0,10.9867
10191.1,9.17317
10191.7,9.00861
10192.3,9.24437
10192.8,10.0669
10193.3,11.5279
10193.8,14.0777
10194.3,18.2133
10195.3,25.9278
10195.9,28.4989
10196.3,29.0282
10196.8,27.7364
10197.9,22.1535
10198.7,17.8548
10199.3,15.9123
10200.1,14.2469
10201.4,13.0889
10204.6,12.2116
10210.4,11.3716
10213.9,11.1259
10216.6,11.4747
10218.7,11.9656
10220.5,11.3987
10222.3,11.0113
10222.9,11.0157
10225.6,10.5424
10229.6,9.7984
10230.4,9.7488
10234.1,10.2389
10235.4,9.87644
10237.9,8.20091
10238.3,8.12594
10238.8,8.36459
10239.2,8.90903
10239.6,10.0695
10239.9,11.7982
10240.4,14.802
10241.0,19.8999
10242.0,29.6844
10242.5,33.1351
10242.9,33.9306
10243.5,32.7409
10244.2,28.1459
10245.3,20.1684
10245.9,16.6448
10246.6,14.5458
10247.1,13.4801
10248.0,12.5388
10251.5,11.2894
10257.6,10.4458
10265.6,9.77591
10268.0,9.96145
10270.2,9.49245
10273.3,8.83012
10278.6,7.76241
10280.7,7.12624
10280.8,7.12535
10281.5,7.39157
10282.0,8.08884
10282.6,9.55525
10284.2,14.5963
10285.7,18.0806
10286.4,21.0632
10287.6,27.716
10288.2,29.0244
10288.3,29.0278
10288.8,28.0616
10289.5,24.2176
10290.6,17.4767
10291.3,14.6151
10292.0,12.7055
10292.9,11.3301
10294.4,10.1643
10300.7,7.17395
10302.9,5.75596
10304.4,4.47731
10305.0,4.24889
10305.4,4.38004
10305.6,4.76708
10305.9,5.42274
10306.1,6.47111
10306.4,7.87361
10306.6,9.87851
10306.9,12.9037
10307.2,17.3334
10307.6,23.9774
10308.0,34.6132
10309.0,61.347
10309.6,71.2017
10310.0,74.7982
10310.2,74.9342
10310.7,71.8396
10311.4,60.7143
10312.4,41.874
10313.0,33.0157
10313.6,27.4418
10314.2,23.3062
10315.0,20.2776
10316.0,18.0284
10317.5,15.9881
10320.3,14.029
10325.0,12.2261
10331.5,10.5822
10332.9,10.4295
10336.4,10.7282
10337.4,11.4983
10339.0,13.8662
10339.5,14.0896
10340.2,13.5907
10341.0,11.7604
10342.3,8.25069
10343.0,6.81883
10343.7,6.07037
10344.2,5.77019
10344.3,5.7683
10344.6,5.90054
10345.0,6.41893
10345.3,7.2917
10345.6,8.70497
10345.9,10.5413
10346.2,13.0403
10346.5,16.8197
10346.9,22.425
10347.3,31.4037
10348.7,62.6946
10349.2,71.5825
10349.6,74.2372
10350.2,72.2024
10350.7,64.4276
10352.1,40.7025
10352.7,32.4314
10353.3,27.0735
10353.9,23.6849
10354.7,20.7919
10355.8,18.4785
10357.6,16.4863
10360.3,14.8039
10363.6,13.7305
10366.4,13.2003
10372.3,10.2522
10372.7,10.2197
10373.3,10.6328
10373.8,11.735
10374.3,13.7377
10374.8,16.5159
10375.7,24.2236
10376.4,29.3667
10376.9,31.329
10377.2,31.5519
10377.6,30.8127
10378.3,27.5603
10379.5,20.6772
10380.2,17.7293
10380.9,16.1849
10381.7,15.1463
10383.6,14.0298
10389.5,12.6149
10400.3,11.0629
10403.9,10.0455
10405.8,9.2935
10406.4,9.54299
10406.9,10.3104
10407.3,11.718
10407.7,13.8464
10408.2,17.6532
10409.4,27.2425
10410.0,30.0037
10410.4,30.6317
10410.8,30.0809
10411.5,26.9917
10412.6,21.4801
10413.5,18.5051
10414.4,16.7896
10415.6,15.7477
10417.7,14.5909
10419.3,13.2462
10421.0,12.6098
10425.4,12.1719
10426.7,12.5628
10427.9,13.9574
10429.1,15.4482
10429.6,15.6347
10430.5,15.0494
10432.3,12.5191
10433.2,11.9118
10434.4,11.6397
10457.3,10.5767
10459.7,10.6989
10463.0,10.3396
10464.1,10.5201
10465.0,11.2773
10466.0,13.0222
10467.0,15.1003
10467.7,15.5635
10468.4,15.0098
10470.1,11.5048
10471.0,10.3444
10472.2,9.71824
10481.7,8.09925
10485.5,6.93253
10488.0,6.22927
10489.2,5.79656
10490.5,4.84966
10490.8,4.80585
10491.1,4.98528
10491.3,5.35108
10491.6,6.07523
10491.8,7.17193
10492.0,8.58494
10492.3,10.5836
10492.5,13.6246
10492.8,17.9204
10493.2,24.8027
10493.6,36.0633
10494.7,66.4555
10495.3,76.7248
10495.7,80.3682
10495.9,80.5442
10496.2,78.9438
10496.8,71.4149
10498.2,43.5144
10498.8,35.1449
10499.3,29.846
10500.0,25.5615
10500.7,22.233
10501.9,19.5636
10503.5,17.4943
10505.8,15.7771
10510.1,14.1912
10516.4,12.9934
10530.6,11.6299
10533.2,11.5416
10535.1,12.214
10536.5,12.7021
10537.7,12.1846
10539.4,10.9065
10539.6,10.8442
10540.2,11.0404
10540.7,11.6878
10541.5,13.6449
10542.8,17.5586
10543.5,18.4274
10543.6,18.4404
10544.4,17.5825
10546.1,14.0929
10547.2,12.8275
10549.1,12.0964
10557.3,11.3222
10577.1,10.171
10582.2,9.20131
10583.0,9.39401
10583.5,10.0044
10584.1,11.3225
10584.8,14.0278
10585.9,18.4488
10586.5,19.7387
10586.7,19.8243
10587.3,19.2699
10589.3,13.9432
10590.2,12.5384
10591.2,11.8204
10595.6,10.8179
10603.3,9.87687
10605.2,9.51824
10606.3,9.75485
10607.0,10.4979
10608.0,12.4622
10609.1,14.6231
10609.7,15.0747
10610.4,14.6145
10612.1,12.0262
10613.1,11.1674
10614.6,10.5679
10620.9,9.79113
10630.5,8.49237
10634.2,7.58556
10637.2,6.42427
10637.3,6.41871
10637.7,6.51859
10638.1,6.90689
10638.5,7.54907
10638.9,8.8077
10639.3,10.6573
10639.9,14.3859
10640.8,20.1964
10641.4,22.2621
10641.7,22.6067
10642.2,21.6708
10642.8,18.928
10643.9,12.2681
10644.4,10.1941
10644.7,9.25668
10645.0,8.62243
10645.2,8.56505
10645.4,8.72235
10645.6,9.27535
10645.9,10.5167
10646.2,12.482
10646.5,15.2434
10646.8,19.2799
10647.2,26.532
10648.5,50.8916
10649.0,57.726
10649.4,59.8986
10649.9,58.6916
10650.5,52.7641
10651.8,33.5826
10652.5,27.2405
10653.0,23.341
10653.6,20.7153
10654.4,18.2212
10655.5,16.4864
10657.5,14.6931
10660.2,13.5094
10660.7,13.4555
10662.3,13.9816
10663.5,14.3852
10664.5,13.9004
10666.9,11.318
10668.0,10.8281
10668.6,11.1457
10669.2,12.1191
10669.9,14.1754
10671.3,20.3735
10672.0,21.6651
10672.1,21.73
10672.8,21.0339
10674.6,15.6965
10675.3,14.2686
10676.0,13.429
10677.8,12.5526
10679.5,12.2815
10682.5,13.062
10683.9,12.5734
10686.0,11.4036
10695.0,10.4087
10695.2,10.4085
10696.7,10.7552
10699.1,12.5781
10699.4,12.6331
10700.3,12.1471
10702.2,9.83027
10703.6,8.74284
10706.1,7.40053
10706.4,7.36574
10706.9,7.64057
10707.2,8.15572
10707.6,9.35115
10708.0,11.0519
10708.4,13.8839
10708.9,18.6025
10710.1,33.3171
10710.7,37.3836
10711.1,38.4149
10711.5,37.6001
10712.1,33.5201
10713.4,23.0563
10714.0,19.0434
10714.6,16.8032
10715.3,15.1453
10716.4,13.664
10718.6,12.3911
10724.2,10.6132
10725.1,10.9456
10725.7,11.8282
10726.3,13.4926
10727.7,18.5713
10728.4,19.5875
10728.5,19.6145
10729.3,18.8155
10731.1,14.4512
10732.0,13.2162
10733.4,12.5822
10739.0,11.3537
10756.3,9.99075
10757.9,10.2938
10758.9,11.21
10760.7,13.8812
10761.8,14.3086
10762.3,14.289
10764.3,14.9079
10765.1,14.5288
10767.2,11.5437
10768.3,10.5302
10771.0,9.65593
10775.6,8.43806
10778.0,7.30457
10779.1,6.78601
10779.3,6.77592
10779.8,7.08041
10780.2,7.76712
10780.5,8.81091
10780.8,10.4206
10781.2,12.6701
10781.5,16.0971
10782.1,22.3776
10783.0,34.5108
10783.6,39.083
10784.0,40.5108
10784.6,39.0191
10785.3,33.2439
10786.4,23.782
10787.0,19.6472
10787.5,17.3757
10788.2,15.3289
10788.9,14.2406
10789.7,13.3839
10791.5,12.5775
10794.7,11.9961
10797.6,10.9833
10798.2,10.919
10799.9,11.2426
10801.9,12.2999
10802.1,12.3121
10803.2,11.8304
10805.0,10.3834
10806.4,9.81962
10811.5,9.20285
10813.1,9.48061
10815.0,10.3866
10815.1,10.391
10816.0,9.98929
10817.2,8.43281
10818.5,6.84898
10819.3,6.38103
10819.5,6.38095
10819.9,6.59747
10820.2,7.18141
10820.5,8.27374
10820.9,10.0178
10821.2,12.5464
10821.6,16.3305
10822.2,23.7037
10823.1,34.9543
10823.7,39.5513
10824.2,40.8329
10824.6,39.6439
10825.2,35.2655
10826.3,24.2318
10827.0,19.4015
10827.6,16.3298
10828.4,14.1793
10829.3,12.8407
10831.1,11.3662
10836.6,8.35697
10836.7,8.3456
10837.2,8.5609
10837.6,9.30414
10838.0,10.4455
10838.4,12.1896
10838.8,15.069
10839.4,20.579
10840.3,29.3218
10840.8,32.5489
10841.3,33.3476
10841.8,32.2955
10842.5,28.2313
10843.6,20.4496
10844.2,17.3154
10844.9,14.9956
10845.8,13.4923
10847.2,12.3148
10849.9,11.2462
10855.4,10.069
10865.2,7.96583
10869.9,6.51096
10871.8,6.00133
10876.5,5.35294
10877.5,5.06432
10877.9,5.22317
10878.2,5.65801
10878.5,6.45808
10878.7,7.47123
10878.9,9.04545
10879.2,11.2188
10879.4,14.6023
10879.7,19.3924
10880.1,26.3597
10880.4,36.0738
10881.0,53.8824
10881.9,87.3566
10882.5,102.044
10883.0,107.64
10883.2,108.078
10883.7,104.914
10884.4,91.9247
10885.7,60.2309
10886.4,47.1183
10887.1,38.3637
10887.6,33.405
10888.3,29.3828
10889.1,25.8651
10890.2,23.0683
10891.6,20.6417
10894.0,18.3545
10898.2,15.7368
10904.7,13.6538
10910.4,12.3236
10911.2,12.2942
10912.7,12.413
10914.1,12.0017
10917.2,9.16473
10918.0,8.74187
10918.3,8.85515
10918.8,9.47367
10919.1,10.4437
10919.5,12.2971
10919.8,15.005
10920.2,19.2328
10920.9,27.6691
10921.7,38.5916
10922.3,43.258
10922.7,44.5156
10923.2,43.0604
10923.9,37.881
10925.1,27.0656
10925.7,23.128
10926.2,20.8924
10927.0,19.2421
10928.2,18.7275
10928.5,18.7351
10929.8,18.1778
10932.0,15.385
10933.3,14.4871
10937.3,13.6285
10951.3,12.0935
10955.1,11.463
10956.0,11.8218
10956.8,13.0208
10958.7,17.1823
10959.4,17.7423
10960.2,17.0862
10961.8,14.4688
10963.1,13.2322
10965.5,12.5641
10975.2,11.9183
10977.9,12.0556
10983.4,11.5265
10986.5,11.4484
10987.9,11.4597
11004.9,10.5227
11007.8,10.3639
11008.9,10.5629
11009.6,11.087
11010.2,12.1617
11010.9,14.2687
11012.2,18.9582
11012.8,20.2584
11013.0,20.3133
11013.6,19.5468
11014.3,17.1209
11015.5,12.4393
11016.1,10.6374
11016.8,9.37416
11017.9,8.37001
11019.2,7.64803
11019.6,7.59309
11020.1,7.85151
11020.5,8.59988
11020.8,9.71159
11021.2,11.3998
11021.6,14.3449
11022.1,18.9152
11023.3,31.6896
11023.8,35.353
11024.3,36.4667
11024.8,35.1106
11025.6,30.0699
11026.6,22.1821
11027.3,18.7826
11027.8,16.7364
11028.5,15.2122
11029.3,14.1627
11031.4,12.8631
11034.2,11.8132
11034.9,11.7692
11035.9,12.2341
11038.1,14.9318
11038.7,15.0988
11039.8,14.3653
11041.5,12.7155
11043.6,11.9667
11062.5,10.2007
11067.5,9.28897
11068.4,9.05907
11069.1,9.04292
11069.7,9.47579
11070.2,10.3219
11070.8,11.863
11072.5,18.4414
11073.0,19.6256
11073.3,19.7199
11073.9,19.036
11075.9,13.2972
11076.8,11.7117
11078.0,10.6318
11079.6,10.0174
11079.7,10.0129
11080.3,10.1648
11081.0,10.7813
11081.7,11.9551
11082.7,14.6224
11083.5,17.8576
11084.2,21.9056
11085.9,34.8066
11086.5,37.1413
11086.7,37.2698
11087.1,36.3533
11087.8,32.6554
11089.1,22.7046
11089.8,18.8838
11090.4,16.8007
11091.2,15.1489
11092.7,13.8929
11095.1,13.0214
11099.0,12.5609
11101.7,11.9045
11106.0,11.6675
11107.6,11.7525
11110.8,11.38
11112.2,11.7722
11113.3,12.8677
11114.7,14.4176
11115.1,14.5465
11116.0,14.04
11117.9,11.5949
11119.0,10.9844
11122.5,10.5977
11124.6,10.5429
11126.7,10.5757
11134.8,9.90554
11136.2,10.2193
11137.7,11.5929
11138.8,12.2927
11138.9,12.3028
11139.8,11.8242
11141.7,9.59056
11142.8,8.89104
11147.5,7.25811
11149.4,6.15835
11149.7,6.12478
11150.1,6.32557
11150.5,6.89863
11150.8,7.81239
11151.1,9.25786
11151.4,11.3353
11151.7,14.1943
11152.1,18.8858
11152.6,27.6948
11153.6,42.5561
11154.1,48.3186
11154.6,50.267
11155.2,48.2966
11155.8,41.8042
11157.0,28.5025
11157.6,23.2446
11158.2,19.869
11158.9,17.3599
11159.7,15.6847
11160.9,14.3389
11163.3,12.8154
11168.9,10.3525
11169.0,10.34
11169.8,10.7165
11170.2,11.5787
11170.8,13.2122
11171.4,16.3566
11172.6,23.0767
11173.3,25.0226
11173.5,25.3145
11174.2,24.5708
11175.4,20.5115
11176.4,17.0237
11177.3,15.0156
11178.1,13.8388
11179.8,12.9136
11182.6,12.4486
11184.1,12.4803
11188.4,11.6876
11211.4,10.2114
11213.2,10.5286
11215.4,11.6751
11215.6,11.6879
11216.7,11.248
11218.9,9.5853
11223.6,7.94587
11224.8,7.52482
11225.3,7.71021
11225.8,8.35638
11226.2,9.51252
11226.6,11.3524
11227.0,14.3281
11227.6,19.5411
11228.6,29.1623
11229.1,32.5877
11229.6,33.5934
11230.1,32.645
11230.8,28.6351
11231.9,20.8928
11232.5,17.9639
11233.1,15.6835
11233.7,14.2689
11234.8,13.0233
11236.4,12.06
11237.6,11.8601
11239.3,12.0
11241.1,11.6622
11241.9,12.0088
11242.6,13.2272
11244.3,17.9465
11244.9,18.6178
11245.7,17.926
11247.6,13.7432
11248.6,12.3381
11250.1,11.5002
11255.3,9.9746
11258.4,8.75581
11258.9,8.89459
11259.5,9.61235
11259.9,10.9464
11260.4,13.1179
11261.0,16.9328
11262.2,26.0026
11262.8,28.7022
11263.2,29.2327
11263.6,28.5252
11264.5,24.4747
11265.6,19.3651
11266.4,16.8103
11267.5,14.9525
11269.2,13.4356
11271.9,12.3518
11275.6,11.6709
11288.2,10.667
11291.7,10.5206
11293.4,10.8295
11294.6,11.7833
11296.3,13.9629
11296.9,14.2154
11297.6,13.8393
11299.4,11.1409
11300.4,10.2802
11302.0,9.91132
11308.2,8.9628
11311.0,8.17161
11313.5,7.06792
11313.7,7.04503
11314.3,7.29111
11314.7,7.96725
11315.0,8.89245
11315.4,10.5526
11315.7,13.018
11316.2,16.8762
11317.6,31.8696
11318.2,35.7925
11318.6,36.8441
11319.2,35.4066
11319.9,30.7953
11321.0,22.4333
11321.6,18.6736
11322.3,16.0573
11323.1,14.1687
11324.2,12.9608
11326.5,11.8699
11335.2,9.53652
11336.7,9.07186
11337.4,9.30741
11337.9,10.0454
11338.4,11.1659
11338.9,13.1674
11339.8,18.1975
11340.6,22.1647
11341.2,23.6322
11341.3,23.7189
11341.8,23.3151
11342.6,20.8911
11343.8,16.2797
11344.6,14.1449
11345.7,12.8044
11346.6,12.169
11349.5,11.3003
11362.4,9.95663
11363.1,9.92959
11364.5,10.2084
11365.4,10.9034
11367.1,12.6557
11367.6,12.8315
11368.4,12.4341
11370.5,9.48703
11371.6,8.66508
11372.3,8.50633
11372.9,8.68124
11373.4,9.27668
11374.0,10.4077
11374.6,12.6464
11375.8,16.9076
11376.5,18.0819
11376.7,18.1525
11377.3,17.6093
11378.3,14.928
11379.2,12.4965
11379.9,11.2056
11381.0,10.206
11382.8,9.45448
11383.7,9.32583
11384.5,9.47648
11385.2,9.97645
11386.1,11.4523
11387.4,13.5962
11387.9,13.8977
11388.6,13.3747
11389.4,11.4616
11390.6,8.65718
11391.4,7.37472
11392.5,6.28018
11395.2,4.21323
11395.7,4.06956
11396.0,4.18922
11396.3,4.50858
11396.6,5.11366
11396.8,6.10113
11397.1,7.54261
11397.4,9.45909
11397.7,12.3072
11398.0,16.4988
11398.3,22.6401
11398.8,32.4134
11399.9,59.0825
11400.5,68.5251
11401.0,71.9574
11401.1,72.0314
11401.7,69.1496
11402.4,59.8126
11403.5,40.7459
11404.2,32.203
11404.8,27.1029
11405.3,23.9601
11405.9,21.3719
11406.8,19.0848
11408.1,17.0989
11410.1,15.5074
11414.0,14.0815
11417.6,12.4119
11420.9,11.4119
11421.5,11.5713
11422.2,12.3162
11423.1,14.3174
11424.4,17.5504
11425.1,18.2253
11425.8,17.7778
11427.8,14.1074
11429.1,12.8315
11431.7,11.9294
11438.3,10.6096
11441.2,9.67516
11441.7,9.67167
11442.3,10.0974
11442.8,10.9649
11443.3,12.5434
11444.1,15.7858
11445.2,21.399
11445.8,23.1048
11446.1,23.2943
11446.6,22.6714
11447.6,19.4427
11448.6,16.1798
11449.6,14.2018
11450.9,12.7802
11453.3,11.5981
11454.2,11.4243
11455.3,11.8038
11456.4,13.2256
11457.7,14.8532
11458.2,15.0396
11459.3,14.4219
11460.8,12.9836
11462.0,12.6647
11464.5,13.7745
11465.6,13.3634
11467.6,11.7121
11469.7,11.1954
11473.0,11.0284
11476.5,11.4411
11480.7,10.7528
11501.8,9.10201
11504.5,8.31215
11505.6,8.04377
11506.3,8.31978
11506.8,9.11346
11507.3,10.3691
11507.7,12.2045
11508.4,15.8538
11509.4,22.1505
11510.0,24.2039
11510.3,24.6335
11511.0,23.6831
11511.9,19.8244
11512.9,15.452
11513.5,13.6472
11514.3,12.2077
11515.6,11.2016
11517.7,10.4381
11528.9,8.23009
11532.8,7.30867
11534.4,6.80663
11535.3,6.50654
11535.8,6.73937
11536.2,7.3651
11536.5,8.35575
11536.8,10.0099
11537.1,12.4698
11537.5,16.024
11538.0,22.3305
11539.1,38.0232
11539.7,43.1341
11540.2,44.6763
11540.7,43.1503
11541.4,37.5064
11542.5,25.1606
11543.0,21.1789
11543.5,18.6933
11544.1,17.0602
11544.5,16.6565
11545.2,17.0876
11546.6,18.7025
11546.9,18.7719
11548.0,18.058
11550.3,15.0934
11552.5,11.6032
11553.8,10.35
11557.7,7.86035
11558.6,7.36694
11558.8,7.3619
11559.2,7.59184
11559.6,8.15582
11559.9,9.2062
11560.3,10.8783
11560.6,13.1028
11561.0,16.5389
11561.6,23.3406
11562.5,35.1428
11563.1,39.6696
11563.6,41.0059
11564.0,39.9838
11564.8,35.1137
11566.0,24.114
11566.7,19.801
11567.2,17.3597
11568.0,15.2832
11569.2,13.4639
11572.7,10.2764
11573.9,9.52938
11574.0,9.51781
11574.5,9.69752
11574.9,10.4055
11575.4,11.8785
11575.8,14.0202
11576.2,17.3613
11577.0,25.2529
11577.8,32.8075
11578.3,35.856
11578.8,36.6129
11579.3,35.2531
11580.1,30.4263
11581.2,22.6946
11582.0,19.1751
11582.6,17.3604
11583.8,15.5169
11585.6,14.2313
11589.5,13.0622
11598.0,11.8871
11599.2,11.8241
11600.7,12.1295
11602.4,13.5316
11603.6,14.2699
11603.6,14.272
11604.6,13.8129
11606.6,11.7562
11608.3,11.0259
11610.6,10.7274
11611.9,11.1325
11613.9,12.2841
11614.4,12.3359
11618.1,11.0597
11623.7,10.5368
11625.3,10.7817
11628.0,12.4401
11628.2,12.4637
11629.3,11.9837
11631.3,10.3919
11632.6,9.98846
11633.2,9.9235
11635.6,10.0595
11637.6,9.6926
11639.7,9.14823
11645.7,8.01992
11648.5,6.95533
11650.7,5.72309
11651.0,5.66424
11651.4,5.78008
11651.8,6.26093
11652.1,6.97469
11652.4,8.31672
11652.8,10.1574
11653.1,12.8592
11653.5,17.1446
11654.3,26.6332
11655.0,36.1768
11655.6,40.7122
11656.1,42.0481
11656.8,40.3014
11658.2,32.8377
11660.3,26.3733
11662.1,18.9276
11662.9,16.5936
11663.8,15.0461
11665.2,13.7285
11667.8,12.5673
11679.1,9.91833
11683.5,9.10569
11685.0,8.18884
11686.6,7.07574
11686.8,7.00946
11687.2,7.12215
11687.6,7.63278
11688.0,8.69715
11688.4,10.3862
11688.8,12.8631
11689.2,16.9291
11689.9,24.9926
11690.8,34.5945
11691.3,38.7378
11691.8,39.9065
11692.2,38.9896
11692.8,35.2709
11694.2,23.6951
11694.7,20.1075
11695.4,17.1516
11696.1,15.3638
11697.0,13.9953
11699.3,12.2721
11706.0,8.57946
11706.5,8.46413
11707.2,8.76901
11707.6,9.51883
11708.1,10.8703
11708.5,12.843
11708.9,15.6366
11709.4,20.4462
11710.8,37.248
11711.4,41.4603
11711.9,42.4599
11712.4,41.0069
11713.2,34.8674
11714.3,25.1199
11714.9,21.4574
11715.6,18.3119
11716.4,16.197
11717.7,14.5626
11719.8,13.1369
11725.4,10.2247
11726.0,10.0752
11726.5,10.2869
11727.0,11.0863
11727.4,12.5306
11727.9,14.8869
11728.5,19.0
11729.6,27.0529
11730.2,29.6579
11730.6,30.1217
11731.0,29.5836
11731.8,26.3593
11733.1,19.7193
11733.9,17.1805
11734.6,15.7346
11735.8,14.5367
11737.8,13.6351
11742.3,12.679
11748.7,12.0043
11751.0,12.3893
11752.9,12.9681
11754.3,12.5098
11756.3,11.3883
11758.2,10.8304
11759.2,10.6942
11760.0,10.9268
11760.8,11.693
11762.0,13.9862
11763.0,15.7652
11763.6,16.0813
